"Time","Sun Mass","Sun Position X","Sun Position Y","Sun Position Z","Sun Velocity X","Sun Velocity Y","Sun Velocity Z","Sun Acceleration X","Sun Acceleration Y","Sun Acceleration Z","Sun Force X","Sun Force Y","Sun Force Z","Earth Mass","Earth Position X","Earth Position Y","Earth Position Z","Earth Velocity X","Earth Velocity Y","Earth Velocity Z","Earth Acceleration X","Earth Acceleration Y","Earth Acceleration Z","Earth Force X","Earth Force Y","Earth Force Z","Moon Mass","Moon Position X","Moon Position Y","Moon Position Z","Moon Velocity X","Moon Velocity Y","Moon Velocity Z","Moon Acceleration X","Moon Acceleration Y","Moon Acceleration Z","Moon Force X","Moon Force Y","Moon Force Z"
"11.9238","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-61.66311","0","105.4505","-15.65425","0","-6.610632","1.29012","0","-2.213568","838.8881","0","-1439.351","1","-56.87506","0","95.93519","-33.70065","0","-15.3956","-15.64974","0","31.56111","-15.64974","0","31.56111"
"11.9405","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-61.92418","0","105.3395","-15.6327","0","-6.647599","1.292719","0","-2.210274","840.578","0","-1437.209","1","-57.44223","0","95.68688","-33.962","0","-14.86853","-14.58317","0","32.16032","-14.58317","0","32.16032"
"11.9572","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-62.18488","0","105.2278","-15.61111","0","-6.684511","1.295271","0","-2.206929","842.237","0","-1435.034","1","-58.01346","0","95.44755","-34.20554","0","-14.33145","-13.49522","0","32.72847","-13.49522","0","32.72847"
"11.9739","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-62.44522","0","105.1156","-15.58948","0","-6.721366","1.297776","0","-2.20353","843.8663","0","-1432.824","1","-58.58846","0","95.21734","-34.43091","0","-13.78488","-12.38678","0","33.26456","-12.38678","0","33.26456"
"11.9906","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-62.70521","0","105.0027","-15.56781","0","-6.758165","1.300238","0","-2.200077","845.4669","0","-1430.578","1","-59.16691","0","94.99641","-34.63777","0","-13.22937","-11.25889","0","33.76775","-11.25889","0","33.76775"
"12.0073","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-62.96483","0","104.8893","-15.54609","0","-6.794907","1.302657","0","-2.196569","847.0398","0","-1428.297","1","-59.7485","0","94.7849","-34.82579","0","-12.66545","-10.11255","0","34.23719","-10.11255","0","34.23719"
"12.024","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-63.22409","0","104.7752","-15.52434","0","-6.831589","1.305035","0","-2.193004","848.5862","0","-1425.979","1","-60.33291","0","94.58293","-34.99467","0","-12.09368","-8.948833","0","34.67203","-8.948833","0","34.67203"
"12.0407","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-63.48298","0","104.6605","-15.50255","0","-6.868212","1.307374","0","-2.189381","850.1071","0","-1423.624","1","-60.91982","0","94.39064","-35.14412","0","-11.51466","-7.76882","0","35.0715","-7.76882","0","35.0715"
"12.0574","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-63.74151","0","104.5452","-15.48071","0","-6.904775","1.309676","0","-2.1857","851.6037","0","-1421.23","1","-61.50889","0","94.20813","-35.27385","0","-10.92897","-6.573645","0","35.43483","-6.573645","0","35.43483"
"12.0741","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-63.99967","0","104.4292","-15.45884","0","-6.941276","1.311942","0","-2.181958","853.0771","0","-1418.797","1","-62.0998","0","94.0355","-35.38363","0","-10.33721","-5.364445","0","35.76129","-5.364445","0","35.76129"
"12.0908","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-64.25747","0","104.3127","-15.43693","0","-6.977715","1.314174","0","-2.178155","854.5285","0","-1416.324","1","-62.6922","0","93.87284","-35.47322","0","-9.739992","-4.142417","0","36.05021","-4.142417","0","36.05021"
"12.1075","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-64.5149","0","104.1956","-15.41498","0","-7.01409","1.316374","0","-2.17429","855.959","0","-1413.811","1","-63.28576","0","93.72024","-35.5424","0","-9.137954","-2.908772","0","36.30096","-2.908772","0","36.30096"
"12.1242","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-64.77197","0","104.0778","-15.393","0","-7.0504","1.318544","0","-2.170364","857.3703","0","-1411.257","1","-63.88013","0","93.57776","-35.59097","0","-8.531728","-1.664764","0","36.51298","-1.664764","0","36.51298"
"12.1409","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-65.02866","0","103.9595","-15.37098","0","-7.086645","1.320687","0","-2.166373","858.7634","0","-1408.663","1","-64.47497","0","93.44547","-35.61877","0","-7.921961","-0.4116203","0","36.68572","-0.4116203","0","36.68572"
"12.1576","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-65.28499","0","103.8405","-15.34893","0","-7.122824","1.322802","0","-2.162318","860.1392","0","-1406.026","1","-65.06992","0","93.3234","-35.62565","0","-7.309309","0.8493794","0","36.81865","0.8493794","0","36.81865"
"12.1743","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-65.54095","0","103.721","-15.32683","0","-7.158935","1.324895","0","-2.158198","861.4998","0","-1403.347","1","-65.66463","0","93.21161","-35.61147","0","-6.694438","2.116927","0","36.91133","2.116927","0","36.91133"
"12.191","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-65.79654","0","103.6008","-15.30471","0","-7.194976","1.326965","0","-2.154013","862.846","0","-1400.626","1","-66.25875","0","93.11011","-35.57611","0","-6.078019","3.389723","0","36.96336","3.389723","0","36.96336"
"12.2077","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-66.05176","0","103.4801","-15.28255","0","-7.230948","1.329016","0","-2.149762","864.1793","0","-1397.862","1","-66.85193","0","93.01891","-35.5195","0","-5.460731","4.666461","0","36.97437","4.666461","0","36.97437"
"12.2244","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-66.3066","0","103.3587","-15.26035","0","-7.26685","1.331048","0","-2.145445","865.501","0","-1395.054","1","-67.4438","0","92.93803","-35.44157","0","-4.843258","5.945797","0","36.94403","5.945797","0","36.94403"
"12.2411","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-66.56108","0","103.2368","-15.23812","0","-7.302679","1.333065","0","-2.141061","866.8126","0","-1392.204","1","-68.03402","0","92.86745","-35.34228","0","-4.226293","7.226382","0","36.87208","7.226382","0","36.87208"
"12.2578","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-66.81519","0","103.1142","-15.21586","0","-7.338434","1.335069","0","-2.13661","868.1154","0","-1389.31","1","-68.62222","0","92.80716","-35.2216","0","-3.610529","8.506886","0","36.75827","8.506886","0","36.75827"
"12.2745","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-67.06892","0","102.9911","-15.19357","0","-7.374115","1.337061","0","-2.132092","869.4108","0","-1386.372","1","-69.20805","0","92.75712","-35.07953","0","-2.996666","9.785947","0","36.60242","9.785947","0","36.60242"
"12.2912","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-67.32227","0","102.8673","-15.17124","0","-7.409721","1.339044","0","-2.127506","870.7003","0","-1383.39","1","-69.79115","0","92.71729","-34.91611","0","-2.385406","11.06219","0","36.40439","11.06219","0","36.40439"
"12.3079","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-67.57526","0","102.743","-15.14888","0","-7.445251","1.34102","0","-2.122853","871.9849","0","-1380.364","1","-70.37117","0","92.6876","-34.73137","0","-1.777453","12.33426","0","36.16405","12.33426","0","36.16405"
"12.3246","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-67.82787","0","102.6181","-15.12648","0","-7.480702","1.342991","0","-2.118133","873.2665","0","-1377.295","1","-70.94775","0","92.668","-34.52539","0","-1.173513","13.60077","0","35.88137","13.60077","0","35.88137"
"12.3413","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-68.0801","0","102.4925","-15.10405","0","-7.516075","1.344959","0","-2.113344","874.5463","0","-1374.181","1","-71.52053","0","92.65841","-34.29825","0","-0.5742942","14.86035","0","35.55632","14.86035","0","35.55632"
"12.358","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-68.33196","0","102.3664","-15.08159","0","-7.551367","1.346926","0","-2.108489","875.8256","0","-1371.024","1","-72.08916","0","92.65874","-34.05008","0","0.01949626","16.1116","0","35.18894","16.1116","0","35.18894"
"12.3747","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-68.58345","0","102.2397","-15.0591","0","-7.586579","1.348896","0","-2.103566","877.1063","0","-1367.823","1","-72.65331","0","92.66888","-33.78102","0","0.6071516","17.35313","0","34.77928","17.35313","0","34.77928"
"12.3914","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-68.83456","0","102.1125","-15.03657","0","-7.621708","1.350869","0","-2.098576","878.3891","0","-1364.578","1","-73.21261","0","92.68871","-33.49122","0","1.187966","18.58356","0","34.32742","18.58356","0","34.32742"
"12.4081","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-69.0853","0","101.9846","-15.01401","0","-7.656754","1.352848","0","-2.093519","879.676","0","-1361.29","1","-73.76673","0","92.71812","-33.18088","0","1.761233","19.80155","0","33.83353","19.80155","0","33.83353"
"12.4248","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-69.33566","0","101.8561","-14.99142","0","-7.691716","1.354835","0","-2.088396","880.9679","0","-1357.959","1","-74.31533","0","92.75697","-32.85019","0","2.326253","21.00564","0","33.29781","21.00564","0","33.29781"
"12.4415","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-69.58563","0","101.7271","-14.96879","0","-7.726593","1.356832","0","-2.083206","882.2668","0","-1354.584","1","-74.85807","0","92.80511","-32.4994","0","2.882327","22.19448","0","32.72048","22.19448","0","32.72048"
"12.4582","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-69.83524","0","101.5975","-14.94613","0","-7.761382","1.358843","0","-2.077951","883.574","0","-1351.167","1","-75.39462","0","92.86237","-32.12875","0","3.428759","23.36663","0","32.10182","23.36663","0","32.10182"
"12.4749","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-70.08446","0","101.4673","-14.92344","0","-7.796084","1.360868","0","-2.072631","884.8907","0","-1347.708","1","-75.92466","0","92.92858","-31.73853","0","3.964859","24.52073","0","31.44213","24.52073","0","31.44213"
"12.4916","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-70.3333","0","101.3365","-14.90072","0","-7.830697","1.36291","0","-2.067246","886.2184","0","-1344.206","1","-76.44785","0","93.00356","-31.32903","0","4.489943","25.65533","0","30.74177","25.65533","0","30.74177"
"12.5083","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-70.58176","0","101.2052","-14.87796","0","-7.86522","1.36497","0","-2.061797","887.5585","0","-1340.663","1","-76.96389","0","93.08712","-30.90059","0","5.00333","26.76902","0","30.00116","26.76902","0","30.00116"
"12.525","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-70.82983","0","101.0732","-14.85516","0","-7.899652","1.367053","0","-2.056286","888.9128","0","-1337.079","1","-77.47247","0","93.17904","-30.45354","0","5.50435","27.86039","0","29.22071","27.86039","0","29.22071"
"12.5417","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-71.07754","0","100.9407","-14.83233","0","-7.933992","1.36916","0","-2.050711","890.2825","0","-1333.455","1","-77.97327","0","93.27911","-29.98828","0","5.992335","28.92807","0","28.40102","28.92807","0","28.40102"
"12.5584","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-71.32485","0","100.8077","-14.80947","0","-7.968239","1.371291","0","-2.045075","891.6687","0","-1329.79","1","-78.466","0","93.38711","-29.50518","0","6.466632","29.97058","0","27.5425","29.97058","0","27.5425"
"12.5751","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-71.57178","0","100.674","-14.78656","0","-8.002392","1.373452","0","-2.039379","893.0734","0","-1326.086","1","-78.95038","0","93.50278","-29.00467","0","6.926592","30.98651","0","26.64582","30.98651","0","26.64582"
"12.5918","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-71.81834","0","100.5398","-14.76363","0","-8.036449","1.375642","0","-2.033623","894.4978","0","-1322.343","1","-79.42612","0","93.62589","-28.48719","0","7.371577","31.97445","0","25.71162","31.97445","0","25.71162"
"12.6085","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-72.06451","0","100.4051","-14.74065","0","-8.070411","1.377865","0","-2.027807","895.9433","0","-1318.562","1","-79.89294","0","93.75617","-27.95322","0","7.800961","32.93298","0","24.74063","32.93298","0","24.74063"
"12.6252","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-72.31029","0","100.2697","-14.71764","0","-8.104275","1.380123","0","-2.021936","897.4116","0","-1314.744","1","-80.35057","0","93.89335","-27.40324","0","8.21413","33.86065","0","23.73357","33.86065","0","23.73357"
"12.6419","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-72.55569","0","100.1338","-14.6946","0","-8.138041","1.382419","0","-2.016008","898.9039","0","-1310.889","1","-80.79876","0","94.03715","-26.83776","0","8.610481","34.75611","0","22.69131","34.75611","0","22.69131"
"12.6586","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-72.8007","0","99.99734","-14.67151","0","-8.171709","1.384752","0","-2.010025","900.4216","0","-1306.999","1","-81.23726","0","94.18727","-26.25734","0","8.989427","35.61792","0","21.61472","35.61792","0","21.61472"
"12.6753","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-73.04533","0","99.86031","-14.64838","0","-8.205276","1.387128","0","-2.003989","901.9664","0","-1303.074","1","-81.66582","0","94.34342","-25.66252","0","9.350392","36.44469","0","20.5047","36.44469","0","20.5047"
"12.692","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-73.28957","0","99.72272","-14.62522","0","-8.238743","1.389548","0","-1.997902","903.5396","0","-1299.116","1","-82.08423","0","94.50529","-25.05389","0","9.692821","37.23501","0","19.36228","37.23501","0","19.36228"
"12.7087","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-73.53342","0","99.58458","-14.60201","0","-8.272108","1.392013","0","-1.991765","905.1425","0","-1295.125","1","-82.49224","0","94.67256","-24.43207","0","10.01617","37.9875","0","18.18857","37.9875","0","18.18857"
"12.7254","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-73.77689","0","99.44588","-14.57877","0","-8.30537","1.394526","0","-1.98558","906.7764","0","-1291.104","1","-82.88966","0","94.8449","-23.79768","0","10.31992","38.70082","0","16.98466","38.70082","0","16.98466"
"12.7421","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-74.01997","0","99.30663","-14.55548","0","-8.33853","1.397088","0","-1.979348","908.4427","0","-1287.051","1","-83.27629","0","95.02198","-23.15137","0","10.60356","39.37365","0","15.75186","39.37365","0","15.75186"
"12.7588","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-74.26265","0","99.16682","-14.53215","0","-8.371585","1.399703","0","-1.973072","910.1429","0","-1282.97","1","-83.65194","0","95.20345","-22.49383","0","10.86662","40.00465","0","14.49133","40.00465","0","14.49133"
"12.7755","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-74.50494","0","99.02646","-14.50877","0","-8.404535","1.402371","0","-1.966753","911.8781","0","-1278.862","1","-84.01643","0","95.38897","-21.82576","0","11.10862","40.59259","0","13.20453","40.59259","0","13.20453"
"12.7922","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-74.74685","0","98.88555","-14.48535","0","-8.43738","1.405096","0","-1.960395","913.6498","0","-1274.728","1","-84.3696","0","95.57816","-21.14786","0","11.32914","41.13613","0","11.89284","41.13613","0","11.89284"
"12.8089","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-74.98837","0","98.7441","-14.46189","0","-8.470119","1.407878","0","-1.954","915.459","0","-1270.569","1","-84.7113","0","95.77068","-20.46089","0","11.52775","41.63414","0","10.55781","41.63414","0","10.55781"
"12.8256","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-75.22948","0","98.6021","-14.43837","0","-8.50275","1.41072","0","-1.947568","917.3069","0","-1266.387","1","-85.04138","0","95.96613","-19.7656","0","11.70407","42.08542","0","9.200972","42.08542","0","9.200972"
"12.8423","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-75.47021","0","98.45956","-14.41482","0","-8.535275","1.413624","0","-1.941104","919.1949","0","-1262.184","1","-85.35973","0","96.16415","-19.06277","0","11.85772","42.48885","0","7.824028","42.48885","0","7.824028"
"12.859","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-75.71055","0","98.31648","-14.39121","0","-8.567691","1.41659","0","-1.934611","921.1238","0","-1257.961","1","-85.66623","0","96.36436","-18.35321","0","11.98838","42.84341","0","6.428695","42.84341","0","6.428695"
"12.8757","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-75.95049","0","98.17286","-14.36755","0","-8.599998","1.419621","0","-1.92809","923.0946","0","-1253.721","1","-85.96078","0","96.56635","-17.63772","0","12.09574","43.14806","0","5.016759","43.14806","0","5.016759"
"12.8924","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-76.19003","0","98.0287","-14.34384","0","-8.632197","1.422718","0","-1.921545","925.1086","0","-1249.465","1","-86.24329","0","96.76975","-16.91715","0","12.17952","43.40186","0","3.590097","43.40186","0","3.590097"
"12.9091","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-76.42917","0","97.88401","-14.32008","0","-8.664288","1.425882","0","-1.914978","927.1658","0","-1245.195","1","-86.5137","0","96.97415","-16.19234","0","12.23948","43.60397","0","2.15068","43.60397","0","2.15068"
"12.9258","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-76.66792","0","97.73878","-14.29627","0","-8.696268","1.429115","0","-1.908393","929.2682","0","-1240.914","1","-86.77196","0","97.17915","-15.46415","0","12.27539","43.75357","0","0.7004831","43.75357","0","0.7004831"
"12.9425","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-76.90627","0","97.59303","-14.27241","0","-8.728138","1.432418","0","-1.901793","931.4155","0","-1236.622","1","-87.01801","0","97.38435","-14.73347","0","12.28709","43.85005","0","-0.7583875","43.85005","0","-0.7583875"
"12.9592","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-77.14422","0","97.44673","-14.24848","0","-8.759898","1.435791","0","-1.895181","933.6089","0","-1232.323","1","-87.25182","0","97.58933","-14.00117","0","12.27443","43.89277","0","-2.223859","43.89277","0","-2.223859"
"12.9759","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-77.38177","0","97.29991","-14.22451","0","-8.791548","1.439236","0","-1.888561","935.8489","0","-1228.018","1","-87.4734","0","97.79369","-13.26816","0","12.23729","43.88113","0","-3.693672","43.88113","0","-3.693672"
"12.9926","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-77.61891","0","97.15257","-14.20047","0","-8.823087","1.442752","0","-1.881936","938.1356","0","-1223.71","1","-87.68275","0","97.99702","-12.53535","0","12.1756","43.81477","0","-5.16562","43.81477","0","-5.16562"
"13.0093","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-77.85566","0","97.00469","-14.17638","0","-8.854515","1.446342","0","-1.87531","940.4697","0","-1219.402","1","-87.87987","0","98.19891","-11.80364","0","12.08934","43.69346","0","-6.637436","43.69346","0","-6.637436"
"13.026","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-78.092","0","96.8563","-14.15222","0","-8.885833","1.450004","0","-1.868685","942.8507","0","-1215.094","1","-88.0648","0","98.39896","-11.07396","0","11.97849","43.51695","0","-8.106798","43.51695","0","-8.106798"
"13.0427","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-78.32794","0","96.70738","-14.12801","0","-8.91704","1.45374","0","-1.862067","945.2798","0","-1210.791","1","-88.2376","0","98.59673","-10.34723","0","11.84311","43.28518","0","-9.571365","43.28518","0","-9.571365"
"13.0594","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-78.56348","0","96.55795","-14.10373","0","-8.948136","1.457548","0","-1.855458","947.7559","0","-1206.493","1","-88.39833","0","98.79185","-9.624363","0","11.68327","42.99816","0","-11.02878","42.99816","0","-11.02878"
"13.0761","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-78.7986","0","96.408","-14.07939","0","-8.979122","1.461429","0","-1.848863","950.2795","0","-1202.205","1","-88.54707","0","98.98388","-8.906294","0","11.49909","42.65606","0","-12.47658","42.65606","0","-12.47658"
"13.0928","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-79.03332","0","96.25753","-14.05499","0","-9.009998","1.465382","0","-1.842283","952.8499","0","-1197.927","1","-88.68391","0","99.17243","-8.193937","0","11.29073","42.25921","0","-13.91245","42.25921","0","-13.91245"
"13.1095","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-79.26762","0","96.10655","-14.03051","0","-9.040765","1.469406","0","-1.835725","955.4669","0","-1193.662","1","-88.80896","0","99.35711","-7.488208","0","11.05839","41.80801","0","-15.33398","41.80801","0","-15.33398"
"13.1262","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-79.50153","0","95.95506","-14.00597","0","-9.071422","1.473502","0","-1.829191","958.1299","0","-1189.413","1","-88.92236","0","99.53751","-6.790015","0","10.80231","41.30304","0","-16.73878","41.30304","0","-16.73878"
"13.1429","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-79.73502","0","95.80306","-13.98137","0","-9.101969","1.477667","0","-1.822684","960.8383","0","-1185.182","1","-89.02423","0","99.71323","-6.100254","0","10.52277","40.74494","0","-18.12449","40.74494","0","-18.12449"
"13.1596","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-79.96809","0","95.65055","-13.95669","0","-9.132407","1.481901","0","-1.81621","963.5914","0","-1180.972","1","-89.11474","0","99.88391","-5.419814","0","10.2201","40.13453","0","-19.48883","40.13453","0","-19.48883"
"13.1763","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-80.20076","0","95.49754","-13.93194","0","-9.162738","1.486202","0","-1.809769","966.3879","0","-1176.785","1","-89.19405","0","100.0491","-4.749567","0","9.894632","39.47276","0","-20.82943","39.47276","0","-20.82943"
"13.193","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-80.43301","0","95.34402","-13.90712","0","-9.192961","1.490568","0","-1.803368","969.2269","0","-1172.622","1","-89.26236","0","100.2086","-4.090372","0","9.546781","38.76064","0","-22.14404","38.76064","0","-22.14404"
"13.2097","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-80.66484","0","95.18999","-13.88223","0","-9.223077","1.494998","0","-1.797008","972.1077","0","-1168.487","1","-89.31986","0","100.3618","-3.443069","0","9.176975","37.99934","0","-23.43046","37.99934","0","-23.43046"
"13.2264","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-80.89626","0","95.03547","-13.85726","0","-9.253087","1.49949","0","-1.790694","975.0287","0","-1164.381","1","-89.36676","0","100.5086","-2.808481","0","8.785686","37.19022","0","-24.68659","37.19022","0","-24.68659"
"13.2431","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-81.12725","0","94.88044","-13.83222","0","-9.282991","1.504042","0","-1.784428","977.9882","0","-1160.307","1","-89.40329","0","100.6484","-2.187404","0","8.373421","36.33462","0","-25.91033","36.33462","0","-25.91033"
"13.2598","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-81.35783","0","94.72491","-13.8071","0","-9.312792","1.50865","0","-1.778214","980.985","0","-1156.266","1","-89.42969","0","100.781","-1.580616","0","7.940718","35.43418","0","-27.09969","35.43418","0","-27.09969"
"13.2765","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-81.58798","0","94.56889","-13.78191","0","-9.342488","1.513314","0","-1.772055","984.0177","0","-1152.261","1","-89.44621","0","100.9061","-0.988865","0","7.488153","34.49044","0","-28.25278","34.49044","0","-28.25278"
"13.2932","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-81.81772","0","94.41238","-13.75664","0","-9.372082","1.51803","0","-1.765952","987.0838","0","-1148.293","1","-89.4531","0","101.0232","-0.4128746","0","7.016332","33.5052","0","-29.36785","33.5052","0","-29.36785"
"13.3099","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-82.04703","0","94.25537","-13.73129","0","-9.401573","1.522794","0","-1.759909","990.182","0","-1144.363","1","-89.45065","0","101.1322","0.1466622","0","6.525889","32.48026","0","-30.44315","32.48026","0","-30.44315"
"13.3266","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-82.27592","0","94.09788","-13.70586","0","-9.430964","1.527606","0","-1.753929","993.3104","0","-1140.475","1","-89.43915","0","101.2327","0.6890826","0","6.017488","31.41755","0","-31.47712","31.41755","0","-31.47712"
"13.3433","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-82.50438","0","93.93989","-13.68034","0","-9.460254","1.53246","0","-1.748013","996.4671","0","-1136.628","1","-89.41888","0","101.3244","1.213756","0","5.491821","30.31903","0","-32.46828","30.31903","0","-32.46828"
"13.36","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-82.73241","0","93.78142","-13.65475","0","-9.489446","1.537355","0","-1.742164","999.6497","0","-1132.825","1","-89.39015","0","101.4071","1.720084","0","4.9496","29.1868","0","-33.41528","29.1868","0","-33.41528"
"13.3767","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-82.96002","0","93.62246","-13.62908","0","-9.518539","1.542286","0","-1.736383","1002.856","0","-1129.066","1","-89.35329","0","101.4804","2.207503","0","4.391565","28.02289","0","-34.31686","28.02289","0","-34.31686"
"13.3934","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-83.18719","0","93.46301","-13.60332","0","-9.547537","1.547252","0","-1.730673","1006.085","0","-1125.353","1","-89.30861","0","101.5442","2.675486","0","3.818473","26.82949","0","-35.17184","26.82949","0","-35.17184"
"13.4101","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-83.41394","0","93.30309","-13.57748","0","-9.576439","1.552247","0","-1.725035","1009.333","0","-1121.687","1","-89.25645","0","101.5982","3.123538","0","3.231103","25.60881","0","-35.97935","25.60881","0","-35.97935"
"13.4268","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-83.64025","0","93.14268","-13.55156","0","-9.605247","1.55727","0","-1.719471","1012.599","0","-1118.069","1","-89.19714","0","101.6421","3.551205","0","2.630248","24.36312","0","-36.73848","24.36312","0","-36.73848"
"13.4435","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-83.86613","0","92.98179","-13.52555","0","-9.633962","1.562315","0","-1.71398","1015.88","0","-1114.499","1","-89.13104","0","101.6758","3.958069","0","2.016716","23.09464","0","-37.44852","23.09464","0","-37.44852"
